fundingTime,fundingRate
2025-03-04 00:00:00.001000,0.00005000
2025-03-04 04:00:00,0.00008376
2025-03-04 08:00:00.005000,0.00020280
2025-03-04 12:00:00,0.00005000
2025-03-04 16:00:00,0.00026559
2025-03-04 20:00:00,0.00005012
2025-03-05 00:00:00,0.00024283
2025-03-05 04:00:00,0.00010413
2025-03-05 08:00:00,0.00005000
2025-03-05 12:00:00,0.00011179
2025-03-05 16:00:00,0.00031250
2025-03-05 20:00:00,0.00028712
2025-03-06 00:00:00,0.00005000
2025-03-06 04:00:00,0.00028150
2025-03-06 08:00:00.001000,0.00023497
2025-03-06 12:00:00.001000,0.00013389
2025-03-06 16:00:00,0.00007762
2025-03-06 20:00:00,0.00005000
2025-03-07 00:00:00,0.00005346
2025-03-07 04:00:00,0.00005000
2025-03-07 08:00:00.001000,0.00005000
2025-03-07 12:00:00,0.00018494
2025-03-07 16:00:00,0.00009178
2025-03-07 20:00:00,0.00008474
2025-03-08 00:00:00,0.00005000
2025-03-08 04:00:00,0.00005000
2025-03-08 08:00:00.001000,0.00005000
2025-03-08 12:00:00.001000,0.00005000
2025-03-08 16:00:00.001000,0.00005000
2025-03-08 20:00:00.001000,0.00005000
2025-03-09 00:00:00.001000,0.00005000
2025-03-09 04:00:00,0.00005000
2025-03-09 08:00:00,0.00005000
2025-03-09 12:00:00,0.00012207
2025-03-09 16:00:00,0.00006234
2025-03-09 20:00:00,0.00005000
2025-03-10 00:00:00,0.00031575
2025-03-10 04:00:00,0.00023242
2025-03-10 08:00:00,0.00029088
2025-03-10 12:00:00,0.00005000
2025-03-10 16:00:00,0.00061421
2025-03-10 20:00:00,0.00078671
2025-03-11 00:00:00,0.00006503
2025-03-11 04:00:00,0.00005000
2025-03-11 08:00:00,0.00005000
2025-03-11 12:00:00,0.00005000
2025-03-11 16:00:00.001000,-0.00004606
2025-03-11 20:00:00.001000,0.00005000
2025-03-12 00:00:00,0.00005000
2025-03-12 04:00:00.001000,-0.00003605
2025-03-12 08:00:00,0.00005000
2025-03-12 12:00:00,0.00005000
2025-03-12 16:00:00.001000,0.00023468
2025-03-12 20:00:00,0.00005000
2025-03-13 00:00:00,0.00006548
2025-03-13 04:00:00,0.00005000
2025-03-13 08:00:00,0.00005000
2025-03-13 12:00:00,0.00005000
2025-03-13 16:00:00,0.00005000
2025-03-13 20:00:00,0.00005000
2025-03-14 00:00:00,0.00011962
2025-03-14 04:00:00,0.00005000
2025-03-14 08:00:00,0.00005000
2025-03-14 12:00:00,0.00005000
2025-03-14 16:00:00,0.00005000
2025-03-14 20:00:00,0.00005000
2025-03-15 00:00:00,0.00005000
2025-03-15 04:00:00,0.00005000
2025-03-15 08:00:00,0.00038215
2025-03-15 12:00:00,0.00005000
2025-03-15 16:00:00,0.00059352
2025-03-15 20:00:00,0.00015881
2025-03-16 00:00:00,0.00014668
2025-03-16 04:00:00,0.00052526
2025-03-16 08:00:00,0.00037452
2025-03-16 12:00:00,0.00094386
2025-03-16 16:00:00,0.00072244
2025-03-16 20:00:00,0.00081403
2025-03-17 00:00:00,0.00033199
2025-03-17 04:00:00,0.00026353
2025-03-17 08:00:00,0.00044659
2025-03-17 12:00:00,0.00047459
2025-03-17 16:00:00,0.00019078
2025-03-17 20:00:00,0.00072777
2025-03-18 00:00:00,0.00019191
2025-03-18 04:00:00,0.00008257
2025-03-18 08:00:00,0.00005000
2025-03-18 12:00:00.001000,0.00005988
2025-03-18 16:00:00,0.00005000
2025-03-18 20:00:00,0.00005000
2025-03-19 00:00:00,0.00005000
2025-03-19 04:00:00,0.00005000
2025-03-19 08:00:00,0.00005000
2025-03-19 12:00:00,0.00005000
2025-03-19 16:00:00,0.00005000
2025-03-19 20:00:00,0.00005000
2025-03-20 00:00:00,0.00028727
2025-03-20 04:00:00,0.00005000
2025-03-20 08:00:00,0.00005000
2025-03-20 12:00:00,-0.00003845
2025-03-20 16:00:00,0.00005000
2025-03-20 20:00:00,0.00005000
2025-03-21 00:00:00,0.00005000
2025-03-21 04:00:00,0.00023667
2025-03-21 08:00:00,0.00047707
2025-03-21 12:00:00,0.00015483
2025-03-21 16:00:00,0.00043545
2025-03-21 20:00:00,0.00005000
2025-03-22 00:00:00,0.00036725
2025-03-22 04:00:00.001000,0.00005000
2025-03-22 08:00:00.004000,0.00009681
2025-03-22 12:00:00.013000,0.00021341
2025-03-22 16:00:00,0.00061299
2025-03-22 20:00:00.001000,0.00016397
2025-03-23 00:00:00,0.00038878
2025-03-23 04:00:00,0.00062712
2025-03-23 08:00:00,0.00005000
2025-03-23 12:00:00,0.00039610
2025-03-23 16:00:00,0.00023184
2025-03-23 20:00:00,0.00009876
2025-03-24 00:00:00,0.00030438
2025-03-24 04:00:00,0.00058255
2025-03-24 08:00:00,0.00056754
2025-03-24 12:00:00,0.00033565
2025-03-24 16:00:00,0.00038306
2025-03-24 20:00:00.004000,0.00057615
2025-03-25 00:00:00.001000,0.00049316
2025-03-25 04:00:00,0.00049617
2025-03-25 08:00:00,0.00034906
2025-03-25 12:00:00,0.00068243
2025-03-25 16:00:00,0.00007850
2025-03-25 20:00:00,0.00008171
2025-03-26 00:00:00,0.00011314
2025-03-26 04:00:00.001000,0.00044899
2025-03-26 08:00:00,0.00018239
2025-03-26 12:00:00,0.00032179
2025-03-26 16:00:00.001000,0.00005000
2025-03-26 20:00:00,0.00005000
2025-03-27 00:00:00.001000,0.00005000
2025-03-27 04:00:00,0.00005000
2025-03-27 08:00:00.001000,0.00005000
2025-03-27 12:00:00,0.00005000
2025-03-27 16:00:00.002000,0.00005000
2025-03-27 20:00:00,0.00005000
2025-03-28 00:00:00.001000,0.00005000
2025-03-28 04:00:00,0.00005000
2025-03-28 08:00:00.001000,0.00005000
2025-03-28 12:00:00,0.00032192
2025-03-28 16:00:00,0.00005000
2025-03-28 20:00:00,0.00005000
2025-03-29 00:00:00,0.00011922
2025-03-29 04:00:00.001000,0.00051734
2025-03-29 08:00:00,0.00010453
2025-03-29 12:00:00,0.00005000
2025-03-29 16:00:00,0.00005725
2025-03-29 20:00:00,0.00005000
2025-03-30 00:00:00,0.00005000
2025-03-30 04:00:00,0.00005000
2025-03-30 08:00:00,0.00005000
2025-03-30 12:00:00,0.00005000
2025-03-30 16:00:00,0.00005000
2025-03-30 20:00:00,0.00005000
2025-03-31 00:00:00,0.00025013
2025-03-31 04:00:00,0.00005000
2025-03-31 08:00:00,0.00039258
2025-03-31 12:00:00,0.00013540
2025-03-31 16:00:00,0.00022743
2025-03-31 20:00:00,0.00015169
2025-04-01 00:00:00,0.00005373
2025-04-01 04:00:00.001000,0.00045891
2025-04-01 08:00:00.001000,0.00005000
2025-04-01 12:00:00,0.00005000
2025-04-01 16:00:00,0.00013299
2025-04-01 20:00:00.003000,0.00005000
2025-04-02 00:00:00.001000,0.00005000
2025-04-02 04:00:00.001000,0.00012709
2025-04-02 08:00:00,0.00005000
2025-04-02 12:00:00.002000,0.00014039
2025-04-02 16:00:00,0.00022391
2025-04-02 20:00:00,0.00032110
2025-04-03 00:00:00,0.00044853
2025-04-03 04:00:00,0.00005000
2025-04-03 08:00:00,0.00005000
2025-04-03 12:00:00,0.00018374
2025-04-03 16:00:00,0.00030208
2025-04-03 20:00:00,0.00073973
2025-04-04 00:00:00,0.00021857
2025-04-04 04:00:00,0.00020263
2025-04-04 08:00:00,0.00005000
2025-04-04 12:00:00,0.00030871
2025-04-04 16:00:00,0.00021509
2025-04-04 20:00:00.001000,0.00007958
2025-04-05 00:00:00,0.00013457
2025-04-05 04:00:00,0.00007149
2025-04-05 08:00:00,0.00005000
2025-04-05 12:00:00,0.00005000
2025-04-05 16:00:00,0.00005000
2025-04-05 20:00:00,0.00005000
2025-04-06 00:00:00,0.00036882
2025-04-06 04:00:00,0.00049732
2025-04-06 08:00:00,0.00005000
2025-04-06 12:00:00.001000,0.00005000
2025-04-06 16:00:00.002000,0.00005000
2025-04-06 20:00:00.001000,0.00005000
2025-04-07 00:00:00,0.00005000
2025-04-07 04:00:00,0.00005000
2025-04-07 08:00:00,0.00028139
2025-04-07 12:00:00,0.00005000
2025-04-07 16:00:00,0.00026002
2025-04-07 20:00:00,0.00005000
2025-04-08 00:00:00,0.00005000
2025-04-08 04:00:00,0.00005000
2025-04-08 08:00:00,0.00005000
2025-04-08 12:00:00,0.00005000
2025-04-08 16:00:00,0.00005000
2025-04-08 20:00:00,0.00005000
2025-04-09 00:00:00,0.00005000
2025-04-09 04:00:00,0.00005000
2025-04-09 08:00:00.001000,0.00009344
2025-04-09 12:00:00,0.00005000
2025-04-09 16:00:00,0.00005000
2025-04-09 20:00:00,0.00028592
2025-04-10 00:00:00,0.00014483
2025-04-10 04:00:00,0.00005000
2025-04-10 08:00:00,0.00042844
2025-04-10 12:00:00,0.00026779
2025-04-10 16:00:00,0.00005000
2025-04-10 20:00:00,0.00005000
2025-04-11 00:00:00.001000,0.00009154
2025-04-11 04:00:00.001000,0.00018080
2025-04-11 08:00:00,0.00005000
2025-04-11 12:00:00,0.00005000
2025-04-11 16:00:00,0.00037422
2025-04-11 20:00:00.001000,0.00005000
2025-04-12 00:00:00,0.00005000
2025-04-12 04:00:00,0.00005000
2025-04-12 08:00:00.001000,0.00005000
2025-04-12 12:00:00.001000,0.00005000
2025-04-12 16:00:00,0.00005000
2025-04-12 20:00:00,0.00005000
2025-04-13 00:00:00,0.00005000
2025-04-13 04:00:00,0.00005000
2025-04-13 08:00:00,0.00005000
2025-04-13 12:00:00,0.00005000
2025-04-13 16:00:00,0.00005000
2025-04-13 20:00:00,0.00005000
2025-04-14 00:00:00,0.00005000
2025-04-14 04:00:00,0.00005000
2025-04-14 08:00:00,0.00005000
2025-04-14 12:00:00.002000,0.00005481
2025-04-14 16:00:00,0.00005000
2025-04-14 20:00:00,0.00005000
2025-04-15 00:00:00,0.00005000
2025-04-15 04:00:00.001000,0.00005000
2025-04-15 08:00:00,0.00005000
2025-04-15 12:00:00,-0.00005662
2025-04-15 16:00:00.001000,0.00128185
2025-04-15 20:00:00,0.00027943
2025-04-16 00:00:00,0.00008055
2025-04-16 04:00:00,0.00005000
2025-04-16 08:00:00,0.00005000
2025-04-16 12:00:00,0.00005000
2025-04-16 16:00:00,0.00005000
2025-04-16 20:00:00,0.00005000
2025-04-17 00:00:00.001000,0.00005000
2025-04-17 04:00:00,0.00005000
2025-04-17 08:00:00,-0.00001689
2025-04-17 12:00:00,0.00005000
2025-04-17 16:00:00.001000,0.00005000
2025-04-17 20:00:00.001000,0.00005000
2025-04-18 00:00:00,0.00005000
2025-04-18 04:00:00,0.00005000
2025-04-18 08:00:00,0.00005000
2025-04-18 12:00:00,0.00005000
2025-04-18 16:00:00,0.00005000
2025-04-18 20:00:00,0.00005000
2025-04-19 00:00:00,0.00005000
2025-04-19 04:00:00,0.00005000
2025-04-19 08:00:00,0.00005000
2025-04-19 12:00:00,0.00059229
2025-04-19 16:00:00,0.00005000
2025-04-19 20:00:00,0.00005000
2025-04-20 00:00:00,0.00005000
2025-04-20 04:00:00,0.00012833
2025-04-20 08:00:00,0.00005000
2025-04-20 12:00:00.001000,0.00021921
2025-04-20 16:00:00,0.00005000
2025-04-20 20:00:00,0.00005000
2025-04-21 00:00:00,0.00005000
2025-04-21 04:00:00,0.00005000
2025-04-21 08:00:00.005000,0.00024971
2025-04-21 12:00:00.002000,0.00005000
2025-04-21 16:00:00.003000,0.00014931
2025-04-21 20:00:00.006000,0.00005000
2025-04-22 00:00:00.008000,0.00005000
2025-04-22 04:00:00,0.00005000
2025-04-22 08:00:00,0.00005000
2025-04-22 12:00:00.001000,0.00018650
2025-04-22 16:00:00,0.00039984
2025-04-22 20:00:00.004000,0.00021108
2025-04-23 00:00:00,0.00046453
2025-04-23 04:00:00,0.00113564
2025-04-23 08:00:00.002000,0.00051983
2025-04-23 12:00:00.005000,0.00022117
2025-04-23 16:00:00,0.00038804
2025-04-23 20:00:00.001000,0.00005000
2025-04-24 00:00:00,0.00061626
2025-04-24 04:00:00.003000,0.00011575
2025-04-24 08:00:00.001000,0.00011043
2025-04-24 12:00:00.001000,0.00006061
2025-04-24 16:00:00.001000,0.00020944
2025-04-24 20:00:00.006000,0.00005000
2025-04-25 00:00:00.007000,0.00005000
2025-04-25 04:00:00.001000,0.00038374
2025-04-25 08:00:00.002000,0.00041463
2025-04-25 12:00:00,0.00005000
2025-04-25 16:00:00.003000,0.00014706
2025-04-25 20:00:00.001000,0.00028149
2025-04-26 00:00:00.002000,0.00014221
2025-04-26 04:00:00.001000,0.00023525
2025-04-26 08:00:00,0.00012519
2025-04-26 12:00:00,0.00005000
2025-04-26 16:00:00.002000,0.00024562
2025-04-26 20:00:00,0.00013951
2025-04-27 00:00:00.001000,0.00005000
2025-04-27 04:00:00.001000,0.00005000
2025-04-27 08:00:00,0.00014322
2025-04-27 12:00:00,0.00005000
2025-04-27 16:00:00,0.00005000
2025-04-27 20:00:00.003000,0.00005000
2025-04-28 00:00:00.001000,0.00005000
2025-04-28 04:00:00.001000,0.00005000
2025-04-28 08:00:00.003000,0.00005000
2025-04-28 12:00:00,0.00005000
2025-04-28 16:00:00.005000,0.00005000
2025-04-28 20:00:00.002000,0.00030602
2025-04-29 00:00:00,0.00020854
2025-04-29 04:00:00,0.00017610
2025-04-29 08:00:00,0.00023080
2025-04-29 12:00:00.001000,0.00005000
2025-04-29 16:00:00.010000,0.00005000
